code,age,name,gender,company,Aracaju (SE)_as_source,Brasilia (DF)_as_source,Campo Grande (MS)_as_source,Florianopolis (SC)_as_source,Natal (RN)_as_source,Recife (PE)_as_source,Rio de Janeiro (RJ)_as_source,Salvador (BH)_as_source,Sao Paulo (SP)_as_source,Aracaju (SE)_as_destination,Brasilia (DF)_as_destination,Campo Grande (MS)_as_destination,Florianopolis (SC)_as_destination,Natal (RN)_as_destination,Recife (PE)_as_destination,Rio de Janeiro (RJ)_as_destination,Salvador (BH)_as_destination,Sao Paulo (SP)_as_destination,economic_count,firstClass_count,premium_count,total_distance,total_price,total_time,january_as_travel_month,february_as_travel_month,march_as_travel_month,april_as_travel_month,may_as_travel_month,june_as_travel_month,july_as_travel_month,august_as_travel_month,september_as_travel_month,october_as_travel_month,november_as_travel_month,december_as_travel_month
795,Eric Ison,52,male,Wonka Company,18,9,8,6,20,3,4,2,22,18,9,8,6,20,3,4,2,22,36,34,22,37190.75999999999,73214.15000000001,96.60000000000001,9,8,9,9,8,9,9,3,2,9,8,9
796,Nereida Legrand,63,none,Wonka Company,68,18,25,22,82,28,20,18,87,68,18,25,22,82,28,20,18,87,116,172,80,157265.1000000001,317228.80000000005,408.53999999999985,35,33,34,27,26,26,27,26,28,37,32,37
797,Andre Harris,22,male,Wonka Company,37,10,13,7,50,8,16,13,44,37,10,13,7,50,8,16,13,44,64,76,58,82286.06000000003,162399.22999999995,213.79999999999984,18,16,17,18,18,16,18,14,10,18,17,18
798,John Byrne,64,male,Wonka Company,72,34,19,24,80,28,23,20,82,72,34,19,24,80,28,23,20,82,106,188,88,165130.08000000002,333340.14000000013,429.0400000000002,35,32,35,35,33,25,28,25,28,36,34,36
799,Edwina Zamora,56,female,Wonka Company,50,13,21,14,52,19,24,20,49,50,13,21,14,52,19,24,20,49,76,106,80,120944.16000000005,233360.38999999996,314.22000000000014,27,24,25,18,18,16,18,18,19,28,25,26
800,Linda Hixon,42,female,Wonka Company,27,4,7,10,24,8,4,7,27,27,4,7,10,24,8,4,7,27,32,54,32,54611.93999999999,105302.05000000002,141.88,9,8,9,9,8,9,10,8,10,18,12,8
801,Ronald Foley,63,male,Wonka Company,10,3,1,2,3,0,4,0,5,10,3,1,2,3,0,4,0,5,8,8,12,13637.700000000003,25368.75,35.42,0,0,0,0,0,0,0,0,2,9,8,9
802,Amanda Mcinnis,63,none,Wonka Company,43,15,14,16,39,14,9,11,41,43,15,14,16,39,14,9,11,41,58,86,58,94015.42000000001,180588.4,244.21999999999989,18,17,16,19,17,16,19,17,10,19,16,18
803,Charlotte Foster,40,female,Wonka Company,31,4,9,5,27,6,8,6,10,31,4,9,5,27,6,8,6,10,32,38,36,49520.08000000001,92566.55000000002,128.67999999999995,9,9,8,9,9,8,10,8,10,9,9,8
804,Jarrod Woodard,35,none,Wonka Company,26,6,12,4,19,7,2,8,16,26,6,12,4,19,7,2,8,16,24,52,24,46153.37999999999,92255.78,119.92000000000002,9,9,8,9,8,9,10,8,4,9,8,9
805,Chadwick Goodwin,28,none,Wonka Company,15,5,9,6,24,4,4,1,16,15,5,9,6,24,4,4,1,16,36,26,22,35573.96,66861.76000000001,92.41999999999999,9,8,9,9,9,8,4,0,2,9,8,9
806,Amy Coppage,52,female,Wonka Company,14,2,5,4,10,3,5,0,11,14,2,5,4,10,3,5,0,11,14,20,20,25705.44000000001,49125.84,66.76000000000002,9,8,9,0,0,0,0,0,2,9,8,9
807,John Isaksen,23,male,Wonka Company,0,1,2,0,2,0,1,0,2,0,1,2,0,2,0,1,0,2,0,2,6,2543.48,5944.72,6.620000000000002,0,0,0,0,0,0,0,0,2,6,0,0
808,Judy Williams,27,female,Wonka Company,82,24,17,15,74,26,27,20,71,82,24,17,15,74,26,27,20,71,92,160,104,160721.4200000001,318116.92999999993,417.5400000000003,35,29,27,26,27,25,28,25,29,35,33,37
809,Davina Tyler,22,female,Wonka Company,60,17,14,27,67,12,22,22,73,60,17,14,27,67,12,22,22,73,102,118,94,148708.00000000006,277389.0099999999,386.26,27,25,25,27,26,25,28,25,27,28,24,27
810,Louise Hoffman,58,female,Wonka Company,51,20,21,17,48,15,13,14,51,51,20,21,17,48,15,13,14,51,54,122,74,115996.66,231058.42999999993,301.31999999999994,27,21,16,18,18,16,18,18,19,27,26,26
811,Therese Behne,59,female,Wonka Company,9,1,1,7,11,0,5,4,10,9,1,1,7,11,0,5,4,10,6,22,20,25533.920000000006,48510.89,66.34000000000002,9,8,3,0,0,0,0,0,2,9,8,9
812,Allan Mclaughlin,46,male,Wonka Company,12,3,1,4,15,5,0,4,10,12,3,1,4,15,5,0,4,10,14,18,22,24300.419999999995,47344.56000000001,63.12000000000002,9,8,9,0,0,0,0,0,2,9,9,8
813,Shani Stutz,64,female,Wonka Company,47,16,18,10,48,21,16,11,47,47,16,18,10,48,21,16,11,47,86,94,54,103808.82000000004,200285.04000000004,269.6399999999999,17,17,17,19,17,16,19,17,19,28,25,23
814,Martha Powell,46,female,Wonka Company,78,17,17,26,88,24,28,18,66,78,17,17,26,88,24,28,18,66,106,134,122,163174.10000000015,311338.8499999999,423.8800000000002,34,34,29,27,25,26,28,25,29,36,33,36
815,Monica Mcintyre,45,female,Wonka Company,8,3,5,6,17,5,1,3,14,8,3,5,6,17,5,1,3,14,30,14,18,28470.47999999999,50412.55000000001,73.96,9,9,8,8,0,0,0,0,2,9,8,9
816,Angela Bowman,46,none,Wonka Company,23,3,8,6,21,7,7,8,31,23,3,8,6,21,7,7,8,31,30,58,26,45687.419999999984,94585.4,118.68,9,9,8,9,9,8,9,9,10,17,9,8
817,Charlotte Mcneal,44,female,Wonka Company,9,5,6,4,9,5,0,5,11,9,5,6,4,9,5,0,5,11,12,20,22,25811.06000000001,49102.22999999999,66.99999999999999,9,9,8,0,0,0,0,0,2,9,9,8
818,Ralph Macdonald,60,male,Wonka Company,17,6,3,8,22,5,10,4,21,17,6,3,8,22,5,10,4,21,44,30,22,45164.84000000001,78186.60999999999,117.31999999999996,9,8,9,9,9,8,9,7,2,9,9,8
819,Linda Cunningham,55,female,Wonka Company,0,1,0,0,3,1,0,2,1,0,1,0,0,3,1,0,2,1,0,4,4,3771.1800000000003,7887.39,9.8,0,0,0,0,0,0,0,0,2,6,0,0
820,Walter Johnson,44,male,Wonka Company,83,16,23,23,62,23,19,17,80,83,16,23,23,62,23,19,17,80,92,160,94,153301.50000000006,305079.3799999997,398.1599999999998,31,23,27,27,26,25,28,25,28,36,33,37
821,Deborah Ryan,35,female,Wonka Company,2,1,0,1,3,1,0,0,2,2,1,0,1,3,1,0,0,2,4,4,2,4699.880000000001,8753.08,12.2,0,0,0,0,0,0,0,0,2,8,0,0
822,Frankie Ortega,54,female,Wonka Company,29,13,8,10,26,6,11,14,39,29,13,8,10,26,6,11,14,39,32,70,54,73170.18000000005,146172.86000000002,190.10000000000008,18,16,15,9,9,8,9,9,10,18,18,17
823,Murray Chang,33,none,Wonka Company,45,15,15,11,39,13,11,14,43,45,15,15,11,39,13,11,14,43,74,74,58,92817.38000000005,174713.79999999993,241.1000000000002,18,17,16,18,17,17,19,17,14,19,16,18
824,Janet Briggs,45,none,Wonka Company,54,19,20,14,59,15,17,18,52,54,19,20,14,59,15,17,18,52,70,108,90,123606.70000000011,240002.62,321.1000000000003,27,24,26,23,18,16,18,18,19,28,25,26
825,Karen Gilley,35,female,Wonka Company,30,10,9,11,22,4,2,11,15,30,10,9,11,22,4,2,11,15,36,54,24,57835.240000000034,107068.94000000005,150.30000000000007,9,8,9,9,9,8,9,9,10,17,8,9
826,Chris Gregory,44,male,Wonka Company,31,10,12,18,41,8,13,15,40,31,10,12,18,41,8,13,15,40,58,84,46,87962.9600000001,168577.49000000005,228.54000000000016,18,16,17,18,18,16,14,8,10,19,17,17
827,James Lubin,54,male,Wonka Company,6,5,0,5,2,0,3,3,10,6,5,0,5,2,0,3,3,10,8,14,12,16168.839999999997,31190.589999999997,42.0,6,0,0,0,0,0,0,0,2,9,9,8
828,Thomas Chary,23,male,Wonka Company,51,14,24,8,46,15,13,21,46,51,14,24,8,46,15,13,21,46,72,94,72,107731.86000000007,206620.4900000001,279.84000000000003,18,18,16,19,17,16,19,17,19,27,26,26
829,William Johnson,50,male,Wonka Company,9,3,4,0,14,4,2,2,10,9,3,4,0,14,4,2,2,10,22,18,8,16049.179999999997,33224.829999999994,41.699999999999996,10,7,3,0,0,0,0,0,2,9,8,9
830,Carlos Hernandez,32,male,Wonka Company,60,23,18,12,57,18,16,18,48,60,23,18,12,57,18,16,18,48,68,126,76,121133.10000000003,240191.73000000007,314.7400000000002,28,23,26,25,17,17,18,18,19,27,26,26
831,Dorothy Lawrence,28,female,Wonka Company,49,18,21,11,49,19,13,20,52,49,18,21,11,49,19,13,20,52,70,112,70,110496.76000000011,220435.61,287.0400000000006,27,21,18,19,17,16,19,17,19,28,24,27
832,Richard Ware,55,male,Wonka Company,43,14,14,7,39,18,8,10,37,43,14,14,7,39,18,8,10,37,38,90,62,79370.90000000004,164126.21000000005,206.2,18,16,17,19,17,16,15,9,10,18,17,18
833,Natalie Miller,43,none,Wonka Company,13,5,4,6,14,3,6,2,9,13,5,4,6,14,3,6,2,9,24,16,22,30272.519999999993,53017.96,78.63999999999996,9,9,8,8,0,0,0,0,2,9,8,9
834,Carlos Lanier,58,male,Wonka Company,16,3,6,2,15,8,6,5,19,16,3,6,2,15,8,6,5,19,32,24,24,37950.73999999998,67950.74,98.59999999999991,9,9,8,9,9,8,0,0,2,9,8,9
835,Phyllis Morse,46,female,Wonka Company,63,23,25,16,74,20,16,18,51,63,23,25,16,74,20,16,18,51,82,104,120,137485.48,263168.6900000002,357.16000000000025,27,25,25,26,27,25,28,25,19,26,27,26
836,Edward Amsterdam,36,male,Wonka Company,63,20,23,19,67,22,21,24,55,63,20,23,19,67,22,21,24,55,94,136,84,147402.06000000014,280593.9599999998,382.94000000000057,27,24,26,26,27,25,26,27,27,28,25,26
837,Harold Uren,50,male,Wonka Company,52,25,15,16,60,24,21,18,61,52,25,15,16,60,24,21,18,61,82,114,96,135151.10000000018,260211.50999999992,351.08000000000027,27,25,25,27,26,25,21,18,19,27,26,26
838,Rosemary Kelly,23,female,Wonka Company,44,18,17,14,54,15,21,12,59,44,18,17,14,54,15,21,12,59,68,112,74,110790.28000000019,220436.43999999994,287.8200000000004,26,24,18,18,18,16,18,18,19,27,26,26
839,Ben Brummer,55,male,Wonka Company,18,3,4,4,8,1,0,7,9,18,3,4,4,8,1,0,7,9,14,32,8,28924.47999999999,54766.33,75.17999999999998,10,8,8,0,0,0,0,0,2,9,8,9
840,John Vil,55,none,Wonka Company,24,8,9,6,21,7,6,6,17,24,8,9,6,21,7,6,6,17,26,56,22,49390.759999999995,97650.83000000002,128.31999999999988,9,9,8,9,9,8,9,9,8,9,8,9
841,Suzanne Thomas,36,none,Wonka Company,7,2,2,2,5,3,2,0,5,7,2,2,2,5,3,2,0,5,10,18,0,11814.800000000001,24126.31,30.680000000000003,0,0,0,0,0,0,0,0,2,9,8,9
842,Lavinia Hankey,32,female,Wonka Company,20,9,7,3,16,3,4,4,16,20,9,7,3,16,3,4,4,16,18,40,24,37956.23999999998,76894.79999999996,98.63999999999992,9,9,8,9,8,9,2,0,2,9,8,9
843,Michael Dabbs,29,male,Wonka Company,49,13,9,19,60,15,20,15,54,49,13,9,19,60,15,20,15,54,84,114,56,112650.3000000002,219150.20000000004,292.62000000000006,27,24,17,18,17,17,19,17,19,26,27,26
844,Brian Morales,56,male,Wonka Company,0,0,0,0,2,2,2,0,4,0,0,0,0,2,2,2,0,4,2,6,2,3401.0399999999995,7968.109999999999,8.82,0,0,0,0,0,0,0,0,2,8,0,0
845,Alex Branhan,49,none,Wonka Company,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,2,2,0,1775.2599999999998,3060.0899999999997,4.6,0,0,0,0,0,0,0,0,2,2,0,0
846,Thomas Cagle,42,male,Wonka Company,62,24,33,19,74,14,27,17,58,62,24,33,19,74,14,27,17,58,90,160,78,146742.33999999982,295502.94000000035,381.2200000000004,26,23,27,26,27,25,28,25,28,35,30,28
847,Hillary Young,32,none,Wonka Company,47,12,16,19,67,16,13,12,52,47,12,16,19,67,16,13,12,52,74,104,76,117188.38000000014,229262.15999999997,304.38000000000005,28,23,17,18,18,16,19,17,19,27,25,27
848,Patrick Henderson,37,male,Wonka Company,79,22,19,25,74,37,25,29,80,79,22,19,25,74,37,25,29,80,104,164,122,181273.31999999995,351272.9000000001,470.82000000000016,35,32,35,35,35,31,27,26,28,37,33,36
849,Lisa Castro,25,female,Wonka Company,8,3,2,2,10,2,4,3,2,8,3,2,2,10,2,4,3,2,10,12,14,17258.74,31890.89999999999,44.86,8,0,0,0,0,0,0,0,2,9,9,8
850,Mike Williamson,63,male,Wonka Company,46,17,18,16,56,16,16,12,41,46,17,18,16,56,16,16,12,41,68,104,66,106100.24000000006,208788.28,275.62000000000035,19,15,18,18,17,17,19,17,19,28,25,26
851,Jonathan Andrews,58,none,Wonka Company,25,8,7,13,36,6,8,10,25,25,8,7,13,36,6,8,10,25,40,62,36,65765.76000000002,126400.62,170.84000000000003,14,9,8,9,8,9,10,8,10,19,17,17
852,Kaitlyn Wood,57,female,Wonka Company,74,24,28,25,69,27,20,27,88,74,24,28,25,69,27,20,27,88,140,152,90,168512.1800000003,322266.5699999999,437.7000000000001,35,32,36,36,31,26,26,27,29,35,33,36
853,Fred Bergeson,40,male,Wonka Company,26,7,4,12,22,5,7,6,17,26,7,4,12,22,5,7,6,17,36,42,28,51488.74,95414.46999999999,133.78000000000003,9,9,8,9,9,8,9,9,10,9,9,8
854,Eric Singleton,46,none,Wonka Company,6,3,1,0,8,2,3,3,6,6,3,1,0,8,2,3,3,6,8,20,4,14659.480000000001,30713.949999999997,38.1,4,0,0,0,0,0,0,0,2,9,8,9
855,Brian Shevlin,61,none,Wonka Company,27,12,7,9,32,9,10,6,28,27,12,7,9,32,9,10,6,28,36,50,54,61257.44,120605.58999999998,159.1800000000001,16,9,8,9,9,8,9,9,10,19,17,17
856,Jake Rollo,60,male,Wonka Company,60,24,16,30,61,15,12,23,61,60,24,16,30,61,15,12,23,61,108,116,78,142001.52000000005,260442.14999999997,368.9400000000002,27,24,26,26,27,25,28,21,19,28,24,27
857,Tony Lilly,28,none,Wonka Company,8,4,2,4,8,1,2,2,7,8,4,2,4,8,1,2,2,7,6,12,20,19449.92,36651.48999999999,50.519999999999996,9,1,0,0,0,0,0,0,2,9,9,8
858,Helen Baker,31,female,Wonka Company,49,17,14,12,49,13,15,12,39,49,17,14,12,49,13,15,12,39,62,84,74,101884.66000000006,195042.49999999994,264.6000000000004,19,14,18,18,17,17,20,16,19,27,17,18
859,Reyna Nelson,32,female,Wonka Company,74,28,17,25,80,22,19,20,79,74,28,17,25,80,22,19,20,79,86,144,134,160861.73999999993,318651.7899999997,417.8800000000001,33,34,31,28,25,25,27,26,28,37,32,38
860,Trent Hughes,33,male,Wonka Company,39,13,11,12,41,19,8,13,38,39,13,11,12,41,19,8,13,38,44,82,68,86658.04000000002,171922.18999999994,225.12000000000012,18,17,16,18,18,16,19,9,10,19,16,18
861,Yu Edwards,47,none,Wonka Company,18,5,7,1,14,2,6,6,15,18,5,7,1,14,2,6,6,15,22,38,14,34585.759999999995,68788.93000000002,89.8599999999999,9,9,8,9,9,2,0,0,2,9,8,9
862,Margaret Phillips,39,none,Wonka Company,24,2,9,8,27,9,14,12,37,24,2,9,8,27,9,14,12,37,44,54,44,59502.7,117976.97999999995,154.54000000000008,17,9,9,9,9,8,9,9,10,19,16,18
863,Ronald Markus,63,none,Wonka Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
864,Helen Weidert,24,none,Wonka Company,75,24,22,27,73,25,20,23,69,75,24,22,27,73,25,20,23,69,86,168,104,168265.90000000014,330222.42,437.1200000000001,36,33,25,26,27,25,28,25,28,36,34,35
865,Gary Thurston,49,male,Wonka Company,47,19,11,13,44,25,10,19,50,47,19,11,13,44,25,10,19,50,70,118,50,105858.84000000008,210730.79000000004,275.0199999999999,19,15,18,18,18,16,18,18,19,28,25,26
866,Yvonne Ahmad,46,female,Wonka Company,33,6,12,5,32,12,12,7,35,33,6,12,5,32,12,12,7,35,48,72,34,65696.70000000003,131719.95999999996,170.62000000000003,18,15,14,9,9,8,9,9,10,19,16,18
867,John Rivera,40,male,Wonka Company,14,0,3,5,7,2,4,1,8,14,0,3,5,7,2,4,1,8,12,16,16,19873.979999999996,37358.69,51.62000000000003,9,7,0,0,0,0,0,0,2,9,9,8
868,Eric Galioto,37,male,Wonka Company,60,16,11,25,51,8,18,20,51,60,16,11,25,51,8,18,20,51,68,120,72,128870.20000000016,247331.75000000015,334.7200000000007,27,24,22,19,17,16,19,17,19,28,24,28
869,Jose Bowen,65,male,Wonka Company,59,17,19,12,56,20,13,19,61,59,17,19,12,56,20,13,19,61,86,106,84,122436.16000000018,235360.36999999988,318.0000000000002,27,25,25,27,22,16,18,18,19,27,25,27
870,Rachel Garcia,25,none,Wonka Company,47,14,9,14,50,16,14,9,49,47,14,9,14,50,16,14,9,49,64,88,70,100414.96000000011,195875.98999999987,260.7800000000002,19,15,17,18,18,16,20,16,19,26,20,18
871,Ruben Beezley,21,male,Wonka Company,18,10,6,15,27,9,9,7,37,18,10,6,15,27,9,9,7,37,48,56,34,64548.20000000003,121992.67999999989,167.63999999999996,15,7,9,9,8,9,10,8,10,19,17,17
872,Anthony Hunt,31,none,Wonka Company,32,13,12,10,50,13,8,9,41,32,13,12,10,50,13,8,9,41,46,88,54,82115.76000000007,165216.49000000008,213.36000000000007,17,17,17,18,17,17,13,9,10,19,16,18
873,William Lindsey,27,male,Wonka Company,62,13,19,24,66,16,26,21,59,62,13,19,24,66,16,26,21,59,78,154,74,143057.72000000012,282603.4700000003,371.70000000000044,27,25,25,26,27,25,29,24,19,28,24,27
874,Nancy Gentry,30,none,Wonka Company,13,7,8,4,16,5,4,3,16,13,7,8,4,16,5,4,3,16,24,32,20,35579.25999999999,70327.62,92.37999999999995,9,9,8,9,9,4,0,0,2,9,9,8
875,John White,61,male,Wonka Company,69,14,23,21,59,23,21,13,71,69,14,23,21,59,23,21,13,71,70,158,86,138820.34000000005,285210.66,360.58000000000004,27,23,27,27,26,25,27,26,27,27,26,26
876,John Harris,22,male,Wonka Company,6,0,2,0,5,3,2,1,5,6,0,2,0,5,3,2,1,5,10,10,4,10543.160000000003,18970.86,27.400000000000002,0,0,0,0,0,0,0,0,2,9,8,5
877,Kevin Gay,48,male,Wonka Company,27,14,9,12,29,5,11,6,29,27,14,9,12,29,5,11,6,29,50,64,28,65245.360000000015,126199.81000000006,169.51999999999995,18,8,9,9,9,8,9,9,10,18,17,18
878,Eric Limbrick,42,none,Wonka Company,63,24,22,21,77,27,23,34,75,63,24,22,21,77,27,23,34,75,112,162,92,167706.1000000002,324840.1800000001,435.70000000000033,33,32,35,27,26,25,27,26,29,35,33,38
879,Tyler Eddy,65,male,Wonka Company,84,19,20,25,83,18,29,27,69,84,19,20,25,83,18,29,27,69,132,144,98,167594.01999999987,320496.80999999953,435.4000000000007,35,33,34,34,26,25,29,24,28,37,32,37
880,Alejandro Hess,61,male,Wonka Company,35,10,4,10,41,9,10,11,36,35,10,4,10,41,9,10,11,36,44,68,54,71864.44000000008,142114.28000000003,186.72000000000008,18,15,18,17,8,9,9,9,10,18,18,17
881,Marlene Williams,42,female,Wonka Company,50,18,9,18,61,26,12,21,51,50,18,9,18,61,26,12,21,51,88,98,80,124919.52000000025,233750.74999999997,324.4800000000003,27,25,25,21,18,16,18,18,19,27,25,27
882,Kimberlee Knipper,58,female,Wonka Company,73,17,27,28,86,29,24,17,87,73,17,27,28,86,29,24,17,87,102,168,118,172747.8399999998,346071.1500000001,448.5999999999999,35,33,34,35,35,29,28,25,28,37,32,37
883,Laura Webb,46,female,Wonka Company,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1661.72,1776.56,4.32,0,0,0,0,0,0,0,0,2,0,0,0
884,Linda Brown,58,none,Wonka Company,53,18,12,20,42,18,8,25,58,53,18,12,20,42,18,8,25,58,92,106,56,124358.42000000016,228405.97999999998,323.0000000000001,26,25,17,18,17,17,19,17,19,28,24,27
885,Erma Smith,28,female,Acme Factory,10,10,14,77,7,8,7,13,8,10,10,14,77,7,8,7,13,8,40,58,56,105654.99999999999,162769.1,274.58000000000015,17,17,13,9,9,8,9,9,10,19,16,18
886,Gregory Patterson,37,none,Acme Factory,4,14,6,76,14,9,12,6,11,4,14,6,76,14,9,12,6,11,46,62,44,98059.61999999998,153980.9200000001,254.80000000000004,18,17,10,9,8,9,10,8,10,19,17,17
887,Candida Marrs,46,female,Acme Factory,15,8,14,97,17,12,7,12,12,15,8,14,97,17,12,7,12,12,42,88,64,133414.47999999995,216991.59999999992,346.61999999999983,17,18,16,18,18,16,19,9,10,18,18,17
888,James Ayala,23,male,Acme Factory,17,23,27,160,21,21,17,17,17,17,23,27,160,21,21,17,17,17,80,166,74,212873.3399999998,347634.0,553.1600000000002,27,24,26,26,27,25,29,24,29,31,26,26
889,Leslie Smith,29,none,Acme Factory,10,4,11,65,10,6,11,11,2,10,4,11,65,10,6,11,11,2,40,52,38,89345.16000000003,135631.73000000007,232.1199999999999,9,8,9,9,9,8,9,9,10,18,17,15
890,Tyler Jones,58,male,Acme Factory,5,15,8,66,5,8,10,8,7,5,15,8,66,5,8,10,8,7,42,60,30,86514.71999999996,136303.69999999998,224.8800000000001,9,9,8,9,9,8,9,9,10,18,17,17
891,Carolyn Caldwell,31,female,Acme Factory,25,10,24,164,19,26,16,19,25,25,10,24,164,19,26,16,19,25,88,134,106,221536.05999999985,348691.27000000014,575.6000000000003,28,23,26,28,24,26,28,25,28,36,30,26
892,Tanya Norman,23,female,Acme Factory,7,3,6,50,8,7,10,4,5,7,3,6,50,8,7,10,4,5,42,38,20,65305.87999999999,97039.81000000003,169.64,9,8,9,9,9,8,9,9,4,9,8,9
893,Jessica Godina,30,none,Acme Factory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
894,Ashley Miller,24,female,Acme Factory,6,7,6,62,7,7,7,13,9,6,7,6,62,7,7,7,13,9,32,56,36,85949.09999999998,135509.53,223.3799999999999,9,8,9,9,9,8,10,8,10,19,17,8
895,Alex Fratta,33,male,Acme Factory,17,11,15,107,10,14,11,15,14,17,11,15,107,10,14,11,15,14,60,92,62,146003.3799999999,228941.96000000002,379.39999999999947,19,16,16,18,17,17,19,17,19,22,17,17
896,Josephine Sigmon,50,female,Acme Factory,32,13,31,190,26,16,28,20,24,32,13,31,190,26,16,28,20,24,104,158,118,253061.69999999984,395150.57000000036,657.3800000000006,35,32,35,37,29,25,28,25,28,36,33,37
897,Thomas Smith,59,male,Acme Factory,25,25,19,154,17,18,24,10,16,25,25,19,154,17,18,24,10,16,72,136,100,201725.2199999999,322275.62000000017,524.1400000000003,28,24,25,27,26,25,28,25,21,27,25,27
898,Edwin Miller,29,male,Acme Factory,23,28,23,189,21,26,26,17,25,23,28,23,189,21,26,26,17,25,96,188,94,248517.59999999966,403113.88000000006,645.7800000000015,35,33,36,33,29,26,28,25,28,36,33,36
899,Patricia Hardy,46,none,Acme Factory,7,1,5,41,4,5,5,11,3,7,1,5,41,4,5,5,11,3,22,38,22,59444.15999999996,92237.43000000002,154.48,9,8,9,9,8,9,2,0,2,9,9,8
900,Darin Lopez,35,male,Acme Factory,15,25,30,197,20,15,37,33,22,15,25,30,197,20,15,37,33,22,98,166,130,260375.97999999925,409606.11000000004,676.6200000000014,34,32,35,36,34,35,27,26,28,36,34,37
901,Roderick Holloway,52,none,Acme Factory,3,0,1,20,1,7,3,3,2,3,0,1,20,1,7,3,3,2,14,20,6,27563.859999999997,41946.78999999999,71.64,9,3,0,0,0,0,0,0,2,9,8,9
902,David Klein,38,none,Acme Factory,5,7,5,62,17,4,4,11,9,5,7,5,62,17,4,4,11,9,42,58,24,86763.11999999997,136414.17000000007,225.42000000000004,9,8,9,9,9,8,9,9,10,19,17,8
903,George Mohn,44,none,Acme Factory,3,2,0,12,2,2,1,1,1,3,2,0,12,2,2,1,1,1,2,14,8,16879.360000000004,28941.609999999997,43.86,0,0,0,0,0,0,0,0,2,9,9,4
904,Rebecca Beach,27,none,Acme Factory,18,11,21,115,10,16,14,8,17,18,11,21,115,10,16,14,8,17,56,102,72,150254.78,242179.79999999996,390.38,18,17,16,18,18,16,18,18,19,28,24,20
905,John Curtiss,53,male,Acme Factory,16,20,24,185,25,39,19,20,22,16,20,24,185,25,39,19,20,22,90,154,126,247130.67999999973,390108.16000000015,642.2200000000006,35,32,35,30,26,25,27,26,28,36,34,36
906,Mario Mendoza,41,male,Acme Factory,20,24,14,147,20,22,19,16,12,20,24,14,147,20,22,19,16,12,68,130,96,198385.07999999978,317761.99999999977,515.5400000000001,26,25,25,27,26,25,23,18,19,28,25,27
907,Daniel Capone,55,none,Acme Factory,4,8,3,48,8,11,4,6,4,4,8,3,48,8,11,4,6,4,24,38,34,65828.95999999993,104279.78999999998,171.09999999999997,9,8,9,9,9,8,9,7,2,9,9,8
908,Mary Worley,56,female,Acme Factory,28,28,17,192,19,28,23,23,26,28,28,17,192,19,28,23,23,26,116,170,98,259168.7399999999,405937.39999999997,673.5200000000013,35,32,36,35,33,26,27,26,28,35,34,37
909,Dennis Shipley,23,none,Acme Factory,15,14,19,141,21,19,16,17,20,15,14,19,141,21,19,16,17,20,94,104,84,188715.01999999984,288569.7800000002,490.33999999999924,27,24,25,28,25,18,19,17,19,27,25,28
910,William Anderson,59,male,Acme Factory,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,1875.54,3309.08,4.88,0,0,0,0,0,0,0,0,2,0,0,0
911,Eric Starkey,47,male,Acme Factory,1,0,1,5,0,1,0,2,0,1,0,1,5,0,1,0,2,0,2,4,4,7869.459999999999,11737.07,20.46,0,0,0,0,0,0,0,0,2,8,0,0
912,Nicole Gray,43,female,Acme Factory,23,15,27,169,14,23,18,23,26,23,15,27,169,14,23,18,23,26,112,142,84,227457.88000000006,354495.85000000027,591.0600000000005,26,25,26,26,27,25,28,25,29,35,33,33
913,Elsa Wagner,37,female,Acme Factory,5,6,3,30,2,2,3,4,5,5,6,3,30,2,2,3,4,5,14,28,18,40647.03999999997,65524.64999999999,105.63999999999994,9,8,9,6,0,0,0,0,2,9,8,9
914,Jeffrey Ramage,40,male,Acme Factory,19,28,23,199,21,22,32,31,23,19,28,23,199,21,22,32,31,23,110,184,104,266239.1599999996,420462.46999999986,691.9000000000018,37,31,35,34,36,34,32,26,28,37,32,36
915,Beau Butler,56,male,Acme Factory,24,21,19,170,28,18,19,26,15,24,21,19,170,28,18,19,26,15,112,132,96,234834.5399999995,359432.07999999984,610.2000000000006,26,24,27,27,26,25,27,26,29,35,33,35
916,Clifford Gonzalez,33,male,Acme Factory,9,3,6,46,3,9,4,7,5,9,3,6,46,3,9,4,7,5,24,42,26,64184.71999999993,101365.29,166.7999999999999,9,9,8,9,8,9,9,3,2,9,9,8
917,Claude Ramos,46,male,Acme Factory,5,14,9,78,14,8,17,8,3,5,14,9,78,14,8,17,8,3,46,86,24,101186.95999999998,162033.25000000012,262.92,18,17,14,9,9,8,9,9,10,18,17,18
918,Jennifer Gray,24,female,Acme Factory,4,5,5,35,3,6,2,4,6,4,5,5,35,3,6,2,4,6,24,30,16,47072.119999999966,73108.20999999999,122.33999999999992,9,9,8,9,7,0,0,0,2,9,9,8
